mean,std,max,min,median,var,range,skew,kurtosis,rms,energy,peak_to_peak,zero_crossing_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,power_band_0_50Hz,power_band_50_100Hz,power_band_100_250Hz,class
-0.0570630375,1.3637023248009983,4.1038,-3.0446,-0.057743499999999996,1.8596840306676476,7.1484,0.14681169205151431,0.30885905446756556,1.3595629589786502,236.59666424662822,7.1484,0.53125,116.85418295384059,81.49807270840358,222.65625,27.34375,252.77246785865051,117.37146592168236,415.40674108342125,1
0.049899163125000014,1.6430575674491872,4.6379,-3.3851,-0.16460999999999998,2.6996381699520406,8.023,0.5776017553733864,0.042405039866319605,1.6373873009248197,343.17275817342284,8.023,0.5390625,120.28931012242667,79.90524254627407,218.75,27.34375,233.82095861959976,135.71910607154348,418.4144321510223,1
-0.040180769531249994,1.3548962848453363,3.1022,-3.2673,0.12324,1.8357439426876947,6.3695,-0.10803872217750449,-0.5950161697530754,1.350191352133308,233.34613598407304,6.3695,0.5234375,120.56462149505717,79.11719087323564,218.75,23.4375,230.22544414261148,133.69330580895502,427.07845689438386,1
-0.020207686718750034,1.5799012949478082,4.8732,-3.3476,-0.236625,2.496088101777761,8.2208,0.7852604781717845,0.6620092636543502,1.5738474399017035,317.0554578028987,8.2208,0.5703125,121.27999090012004,86.04670380256817,230.46875,27.34375,252.438303265725,114.23886223999756,389.08810464389126,1
0.01808906875000002,1.5538780799025418,4.0433,-3.5358,-0.039668999999999996,2.41453708720161,7.5791,0.2180394588158802,-0.02277187573257322,1.5479020416732092,306.68809351885943,7.5791,0.4921875,120.39930090063761,81.80167942294361,222.65625,27.34375,273.22860603658563,136.5612069005594,461.47750534964126,1
-0.08444135624999999,1.3042857351178092,4.0115,-3.8219,-0.0984395,1.701161278831804,7.833399999999999,0.07203023503156969,0.3611893888337163,1.3019221555017297,216.96016627024255,7.833399999999999,0.4609375,115.3845307226472,79.42283335677273,214.84375,27.34375,228.70529827580717,109.94724958219774,377.4976318022034,1
-0.19391525000000004,1.543218450498475,5.8972,-2.9693,-0.48951500000000003,2.3815231859589137,8.8665,0.6863304416076035,0.692861197061899,1.549361371743588,307.26664451215004,8.8665,0.578125,118.16899823906697,81.68719769263397,218.75,27.34375,252.21116231931714,162.00019492457704,430.9398578520974,1
-0.02764133515625,1.6788771769365745,3.5347,-3.8155,-0.0036946,2.8186285752385216,7.3502,0.022748969719246483,-0.5758792069309009,1.6725346283122784,358.0636266116725,7.3502,0.484375,105.92382292609192,79.85120574383608,214.84375,27.34375,304.5550591069303,176.30851672767795,344.1891220893609,1
-0.0032574140625000053,1.4229897194370507,3.6544,-3.5237,-0.0926285,2.024899741623536,7.1781,0.38723839146200356,0.3513448716373908,1.4174240096521846,257.163625361725,7.1781,0.53125,114.86524298342172,79.53750856645873,218.75,27.34375,249.03191117917248,146.44041124389946,382.9922771435509,1
0.07896061718750001,1.623654868416834,5.0222,-4.3188,-0.038860000000000006,2.6362551317336864,9.341000000000001,0.3326135162377339,0.3250256349394838,1.6192264102291714,335.602453450707,9.341000000000001,0.5859375,118.42870375797078,82.45997488653556,218.75,27.34375,267.27873376619965,127.88993439423555,413.2526190721883,1
0.013822023437500011,1.2072626712690215,3.6327,-2.6113,-0.0404115,1.4574831574396134,6.244,0.10616343856280576,-0.18171328531497233,1.202616987491871,185.124815181315,6.244,0.4609375,111.32975011418466,76.1136892821204,210.9375,42.96875,230.2981762073173,129.7673570420983,331.5001056513057,1
0.090689359375,1.078812506378418,2.7242,-3.1152,0.17542,1.1638364239184842,5.8394,-0.5106914484950973,0.28339247982901083,1.0784101778824553,148.85996950534,5.8394,0.4609375,110.51529590724006,75.44834467723923,203.125,19.53125,191.84815816839887,119.61252564649935,321.0904441591623,1
-0.005091828124999982,1.1751881353285967,3.3412,-3.4861,-0.025973000000000003,1.3810671534171042,6.8273,-0.02565910995389817,0.12581894642987335,1.170599629674761,175.39884710332,6.8273,0.421875,113.16518028160827,75.3189019838127,210.9375,19.53125,179.3357712570113,141.0166117658541,328.47713136312467,1
-0.006996117187500005,1.1030492260496012,4.6739,-4.0732,-0.0260535,1.216717595088624,8.7471,0.006842570806304289,3.191678815355642,1.0987542648530177,154.52939962018502,8.7471,0.5,108.52561811554503,74.57892444260149,210.9375,19.53125,180.10692315848272,153.7690001972075,296.0160287070792,1
-0.047190403125000016,1.048132034211544,2.2711,-3.4819,0.0119962,1.0985807611404297,5.753,-0.4244839745548286,0.3371479593918645,1.0450957052304444,139.80480423566337,5.753,0.5234375,111.85209002896119,76.75794905765032,210.9375,19.53125,184.30307962740602,117.83682702696117,301.195296394337,1
-0.13315834921875003,1.1347660393284449,2.428,-2.7385,-0.0736235,1.2876939640131657,5.1665,-0.1836289835393024,-0.394534864797488,1.1381410285575226,165.80672011340488,5.1665,0.4609375,114.1258134818382,78.08303023161503,210.9375,19.53125,201.92835864876704,101.53711448445416,331.60221626731453,1
0.09437658125,1.2644569247611233,3.5574,-3.1362,0.25536,1.598851314576357,6.6936,-0.07580586748201519,-0.28324178384196186,1.2630388860877035,204.19420515451736,6.6936,0.40625,106.29178278447704,77.48283117077992,214.84375,39.0625,224.03103712986047,176.70013217356097,324.584873219519,1
-0.014170679765625013,1.0102463217097082,2.3926,-3.2441,0.093986,1.0205976305279951,5.636699999999999,-0.6246031630534055,0.606896730468383,1.006392080505662,129.64160252217795,5.636699999999999,0.53125,124.4878432035566,76.36459397590872,218.75,19.53125,145.305062640176,115.72026506804755,339.81342745418397,1
-0.06955002109375001,1.147934583304967,2.7265,-3.0136,0.0959785,1.3177538075475483,5.7401,-0.5826601480442914,0.38712484606230957,1.1455549141617891,167.9738958541087,5.7401,0.5078125,123.32371242130962,78.78510494811583,222.65625,19.53125,176.00222745433675,126.76600797447298,367.72138779254027,1
-0.01815672640625001,1.08311428093607,2.7973,-2.7508,0.06339149999999999,1.1731365455676601,5.5481,-0.09303596600046876,-0.046379001555565846,1.0790278416330155,149.0305386264581,5.5481,0.4609375,115.7979629619131,72.25281613127244,207.03125,19.53125,139.1819918157186,136.69781721259744,305.4226111093222,1
-0.00854923984375,1.2200017213293024,4.4992,-3.7078,-0.0353295,1.4884042000464606,8.207,0.17518808580691428,1.6478161210049551,1.2152568171935938,189.0366888621445,8.207,0.4375,108.49729201464376,69.64003063230598,195.3125,19.53125,185.29948537588376,171.4727613610959,348.51359955055887,1
-0.0355353515625,1.0849160114093421,3.7479,-3.978,-0.035288,1.1770427518123558,7.7259,-0.11979140415704945,1.9571624194755266,1.081253840004507,149.646062915135,7.7259,0.484375,109.23220387961187,74.2935510224975,203.125,19.53125,170.01817674468887,146.06508508137793,309.7584795941807,1
0.08824170312500002,1.094196111028429,2.7206,-3.9618,0.1163775,1.197265129389738,6.6824,-0.37065351825073484,0.872114003067757,1.0934798094783373,153.049355998308,6.6824,0.4921875,115.37327968628769,74.72336244336192,210.9375,19.53125,172.6093197310029,138.31929320982277,343.09115569946,1
0.15207893046874998,1.1530771006282508,2.2796,-3.2432,0.20345999999999997,1.3295867999932534,5.5228,-0.35884314954879676,-0.20139615751010842,1.158588539651081,171.81790773898558,5.5228,0.4921875,109.25591493278883,75.94656028181998,207.03125,19.53125,190.9680056730358,152.50363276023182,317.35962503475764,1
-0.0463688203125,0.9565403428858831,2.0888,-3.0032,0.0551755,0.9149694275682428,5.0920000000000005,-0.417669619340914,0.1177816162167078,0.9539241565305593,116.476325940805,5.0920000000000005,0.4765625,125.83744822597829,75.40675184336925,222.65625,101.5625,117.93702833411443,121.9142621964565,334.6511630979409,1
0.11869870312499999,1.1397996490575881,2.658,-2.6836,0.20316499999999998,1.2991432399918008,5.3416,-0.23393331003628137,-0.23236419466870917,1.1415266381267333,166.79463239077398,5.3416,0.46875,110.19879571319377,76.76270634318777,199.21875,19.53125,220.5963665681439,110.90173934973119,318.15856541080467,1
0.05878495859374999,1.0840874576399044,2.7109,-2.2891,0.13827499999999998,1.1752456158121516,5.0,-0.028040461193547802,-0.5036141056409633,1.081443332216482,149.6985191418225,5.0,0.515625,119.1658131454439,77.36904324856833,222.65625,19.53125,166.59221921499574,144.87877293806915,343.66424465333506,1
0.06883475,1.292585798621422,5.7547,-3.4884,0.27290000000000003,1.6707780467977795,9.2431,0.45546863556987127,3.3510271336085236,1.2893654703437403,212.795304462686,9.2431,0.421875,108.23856818791101,72.71030822725838,203.125,19.53125,213.30862852203282,174.28267861737936,365.1258491541887,1
0.06166043984375001,1.0707017522576328,3.6643,-3.3253,0.037088499999999996,1.146402242287565,6.989599999999999,-0.1247882684094569,0.8864329478030708,1.0682920876854876,146.07974203026146,6.989599999999999,0.4453125,108.74612579346628,75.98978966677976,210.9375,19.53125,195.48996973712758,140.36341281586385,314.33786713386917,1
0.08346061617187499,1.6730502260029365,6.6195,-3.5067,0.053845500000000004,2.799097058728477,10.1262,0.7034847157832573,1.5862325833793705,1.6685906590320316,356.3769327883456,10.1262,0.484375,118.60060042067096,72.32106433533409,210.9375,105.46875,262.07652447881077,181.8675354256233,608.0459797341622,1
0.012286789062500025,1.9104719105666452,5.2571,-3.5191,-0.1767435,3.6499029210641676,8.7762,0.5801405340603959,0.1933052309583081,1.9030341614587007,463.55699451888904,8.7762,0.4140625,117.2135265191646,73.62657723234001,214.84375,35.15625,292.5104078346769,208.02891528139418,543.8416325453807,1
-0.004967169531249968,1.8766479673113061,4.9576,-4.6376,-0.30213999999999996,3.5218075932136568,9.5952,0.47210850844408725,-0.09866009181564195,1.869309536744738,447.2727224530979,9.5952,0.4375,118.15311959886887,69.91330813548146,207.03125,35.15625,243.9825323247962,216.50066379813816,589.7015298192554,1
0.13100423437499997,1.6423932442199651,4.5405,-3.9498,0.14180500000000001,2.697455568659382,8.4903,0.11062450754465199,-0.16567666393377056,1.6412019395715476,344.77360722603646,8.4903,0.4453125,115.44798574517415,71.98491216200115,207.03125,35.15625,241.98311511372148,173.86162110589467,543.2472031268629,1
0.033753484375000004,1.8188659518212522,6.6514,-6.244,-0.10357,3.3082733506946296,12.895399999999999,0.26172228964533,1.764705736265464,1.812061467734961,420.296545644772,12.895399999999999,0.515625,122.1937626133642,73.24676962028036,214.84375,35.15625,273.833909224748,175.71142719428178,621.0220421419529,1
0.061776710937500035,1.7780520732418277,5.6851,-3.1723,-0.191805,3.1614691751595614,8.8574,0.6174487701994933,0.3438914384123306,1.7721700142037398,401.995079583089,8.8574,0.4609375,115.08140008191245,74.09229094299474,218.75,35.15625,289.39538810474744,184.63351821378384,500.3875951806093,1
-0.08907838906250001,2.062951473866573,6.1167,-5.8071,-0.14232,4.255768783528267,11.9238,0.23160973781926603,0.4008449793989297,2.0568071249645463,541.4983103110301,11.9238,0.4453125,116.28837525907296,73.67244287511352,214.84375,35.15625,325.5061420989051,192.27520001430764,589.7053596213924,1
0.07827174999999997,1.802725985348418,5.6102,-3.8042,-0.121114,3.249820978250425,9.4144,0.4771721780791823,0.22496896803232236,1.7973753694501062,413.511451994356,9.4144,0.4453125,122.5717223976726,71.48983930454064,214.84375,35.15625,240.9659834949346,203.56270507507162,594.2886205049944,1
0.13805708039062503,1.8675218753101221,5.9561,-4.0962,0.19648500000000002,3.4876379547618357,10.052299999999999,0.29992254471138524,0.8050091194373725,1.8653285342497288,445.36966920783897,10.052299999999999,0.4921875,113.07177768757056,72.54577399183647,207.03125,35.15625,292.148358312878,224.51367352877045,602.6730522575166,1
-0.018995062499999996,1.8734987137413432,5.0131,-4.523,-0.199565,3.509997430390468,9.5361,0.3644905979031579,0.02868085564666467,1.8662626792241552,445.81585764671,9.5361,0.3828125,113.31424101210693,73.0133355669279,210.9375,35.15625,288.97045704430985,170.85329771912996,515.2429852799334,1
0.02286521093749999,2.0236199914551687,6.6575,-5.7755,-0.097398,4.095037869817017,12.433,0.4948899307295206,1.0525184872983786,2.0158294085388997,520.1367301542771,12.433,0.4296875,117.94722887175624,72.21883629694057,210.9375,35.15625,299.4997512106692,224.14039403768,606.4290547230908,1
-0.07390653124999993,1.867678357478374,6.7563,-3.8783,-0.1016595,3.488222446993117,10.6346,0.6086487529219198,0.8781610797173602,1.8618358908581043,443.70340921438606,10.6346,0.453125,114.85998590403526,70.27879982334059,203.125,35.15625,254.84885655914985,245.6981195372042,571.5665870997672,1
0.1323982890625,1.8216640765191752,5.2845,-4.324,0.025737,3.3184600076804593,9.6085,0.16768404386731506,0.2523127775367886,1.8193580861988476,423.68817226459305,9.6085,0.3984375,111.15414907805476,72.71185934919255,203.125,35.15625,296.8781609937033,210.36052569838094,535.2858359650971,1
0.10895953124999999,1.8379087912126528,5.9569,-4.0473,-0.0429455,3.3779087248167547,10.0042,0.5140783207893685,0.4447702220293479,1.833955013721532,430.514047021356,10.0042,0.4296875,115.7552051161003,72.88562687232975,199.21875,35.15625,307.36437388862316,148.72492400636108,571.7339274705173,1
0.12269526562499998,1.908257453433815,5.3024,-4.9658,-0.10384499999999999,3.6414465085857084,10.2682,0.35948883631073963,0.46930188092030134,1.9047445592373198,464.390635000854,10.2682,0.3984375,110.15844876613424,71.73771020765588,203.125,35.15625,307.7335124564945,214.2131440941178,559.9327458104414,1
-0.04700486171875005,1.8589223335184013,6.3261,-4.4929,-0.28925,3.4555922420534984,10.818999999999999,0.7688121461567681,1.429711408533957,1.852243203439455,439.1430252400197,10.818999999999999,0.484375,117.66977352319866,69.33038136473456,199.21875,35.15625,249.07467857109165,199.04649834652685,611.0981118327452,1
0.1169020421875,1.9031474333285456,6.169,-5.2868,0.13890999999999998,3.621970152985031,11.4558,0.191440919610708,0.5452782761940722,1.8992997653431234,461.7394686249528,11.4558,0.3671875,110.31241461964422,69.67007175178206,195.3125,35.15625,299.9070298004488,208.9602465198842,551.8402069752864,1
0.08830020312499999,1.855239130341013,5.4286,-3.5073,-0.0150495,3.4419122307484784,8.9359,0.48654229785624586,0.15398842181032446,1.850086272939095,438.12085981666195,8.9359,0.4296875,112.46390847019845,74.3623673045873,207.03125,35.15625,316.42499020580476,186.96898832259663,582.3820384257866,1
-0.08916475156249998,1.921690482267471,5.4105,-5.0219,-0.0955025,3.6928943096373854,10.4324,0.1259779957311402,0.2795368118998889,1.9162447457891556,470.0152224978618,10.4324,0.3671875,107.03917606548902,67.52537169074964,187.5,35.15625,290.66723288262796,249.35291514246396,538.3872979426649,1
0.11515730468750002,2.7392778598260423,8.3785,-7.7425,-0.186525,7.503643193333142,16.121000000000002,0.6422205156221492,1.3780014955671085,2.730985570395442,954.660119770639,16.121000000000002,0.3125,101.96646296131135,70.87680919457623,195.3125,39.0625,537.3171485897033,321.5840863887563,734.4622852644849,1
-0.3437626015625,3.1339517811970725,8.3815,-7.3931,-0.75577,9.821653766868303,15.7746,0.328743196866138,-0.015212622261653763,3.1405564511798962,1262.476137350101,15.7746,0.3984375,104.48344346001132,72.55518470394767,199.21875,42.96875,574.1543842120478,428.8129144255685,823.1437830906866,1
0.025056351562499968,3.068005992417791,9.5803,-5.9763,-0.321805,9.412660769511474,15.5566,0.6729421978193035,0.7474211298898434,3.0561008128010587,1195.4882787844213,15.5566,0.328125,99.56866555923143,68.7485572400308,191.40625,42.96875,507.1419558849572,475.3748731192711,758.5602899363608,1
-0.15891673437500003,2.8591249462733366,7.647,-6.8451,-0.31533,8.17459545840251,14.4921,0.178360410401035,-0.07554138765569807,2.852364976619955,1041.406202860564,14.4921,0.375,105.33940980467689,71.13289494831737,191.40625,42.96875,483.820278455364,291.6602763344641,790.7826354284491,1
0.20458802343750002,3.103085910391611,8.6061,-6.9406,0.172955,9.629142167270935,15.5467,0.28626180604830814,0.17555092532645888,3.0977041100504086,1228.2586564381688,15.5467,0.4140625,101.72658341095199,70.48132850314913,187.5,42.96875,558.6779185996087,403.04485268162597,794.9058726819221,1
0.05828652421875,3.176896516074847,8.2289,-7.0986,-0.366135,10.092671473848501,15.3275,0.30307443490255787,-0.07448450605960621,3.1649991780195714,1282.204133998664,15.3275,0.328125,97.19556037314936,68.17739646616936,183.59375,42.96875,533.4165305466933,468.3209229442557,636.0080854264233,1
-0.1023915,2.795776841028989,6.5571,-7.037,-0.395705,7.816368144834033,13.594100000000001,0.23356266111825835,-0.018173544680068154,2.7867161297797747,994.0207088607699,13.594100000000001,0.3984375,101.64791584741548,72.27223961777287,203.125,42.96875,545.9750605499185,382.72356149390873,739.5526459238918,1
-0.03448134546874995,3.1583991095005466,8.7008,-7.2145,-0.604475,9.975484934893846,15.915299999999998,0.5591434465101136,0.39114620963116,3.1462263780639375,1267.0387740192414,15.915299999999998,0.390625,103.41605922341775,69.85650792027589,199.21875,42.96875,476.14568091115194,455.66476003813057,752.3823505998365,1
0.16425751562500004,2.934985742020679,7.5106,-6.263,0.11982499999999999,8.614141305864676,13.7736,0.239053291152664,0.03625607674011633,2.9281092633902692,1097.449453869044,13.7736,0.3828125,103.772126598194,70.54742037035679,191.40625,42.96875,510.4540522889921,461.06023964144265,779.2589621012766,1
-0.04547052343750001,3.1196742150616927,9.6745,-8.7,-0.4474,9.73236720812079,18.374499999999998,0.3031621850459328,0.30349961356524124,3.1077967529761374,1236.275284199555,18.374499999999998,0.3984375,106.05379110753319,70.4106962772767,195.3125,42.96875,533.2526349733762,389.15424168914313,864.2634381991273,1
0.21583319296875003,3.123058622603156,8.0225,-8.2868,-0.460445,9.753495160215921,16.3093,0.3476233209916736,0.09402523841541344,3.1183136382448478,1244.656633147369,16.3093,0.390625,101.43635989260906,70.76329501471038,195.3125,42.96875,560.6837432867924,475.78609113049527,761.1981068397889,1
-0.023328382812499993,3.1334554249037025,7.7178,-7.5444,-0.16091,9.818542899858443,15.2622,0.3088079490620067,-0.10687110854476156,3.121278543625664,1247.024607602937,15.2622,0.375,110.52405149105074,74.56768481000285,207.03125,42.96875,514.2440737127937,386.77294080095976,775.3920808801149,1
-0.045312554687500006,3.202982537920171,10.042,-7.8745,-0.0141755,10.25909713822154,17.9165,0.31988018522866063,0.2543129368528505,3.1907681158996013,1303.168149688511,17.9165,0.4453125,106.53032364754057,71.16875259787587,199.21875,42.96875,534.9274969658316,445.5082833723923,826.5151138826647,1
0.2568645078125,3.2090344535680297,9.9764,-8.9896,-0.135455,10.297902124186663,18.966,0.533867395147163,0.9406836118480522,3.2067786233563447,1316.278929819547,18.966,0.375,103.02160990422469,70.10620041619256,195.3125,42.96875,553.9505376994947,482.102204382597,827.3311824422002,1
0.137730421875,2.9430709474400216,10.071,-8.8168,-0.18298999999999999,8.661666601665505,18.8878,0.48537792985460565,0.9544101475311466,2.934785682200637,1102.459776057582,18.8878,0.390625,100.86947640417331,69.9288905304597,187.5,42.96875,514.891036252691,408.3012130247504,697.6731648571528,1
0.42160955468749994,3.06125156267388,8.8692,-7.3384,0.246985,9.371261129973272,16.2076,0.39580691989380296,0.36979754919741037,3.0782791895796504,1212.902754431891,16.2076,0.4375,100.43060900369171,73.07853138782323,199.21875,42.96875,605.4197594460932,419.12180240550674,745.8207455834109,1
-0.008447702343749974,3.2096821530421806,8.5548,-7.2414,-0.59141,10.302059523557487,15.796199999999999,0.3022186188011185,0.055455434554416705,3.19713090867493,1308.3706940421866,15.796199999999999,0.4140625,106.77664485482852,74.43148356194477,203.125,42.96875,521.0691255493326,383.34173906948973,731.4675716718381,1
